Emotion,File_Path
Happy,data/Crema/1080_DFA_HAP_XX.wav
Neutral,data/Crema/1080_DFA_NEU_XX.wav
Sad,data/Crema/1080_DFA_SAD_XX.wav
Angry,data/Crema/1080_IEO_ANG_HI.wav
Angry,data/Crema/1080_IEO_ANG_LO.wav
Angry,data/Crema/1080_IEO_ANG_MD.wav
Disgust,data/Crema/1080_IEO_DIS_HI.wav
Disgust,data/Crema/1080_IEO_DIS_LO.wav
Disgust,data/Crema/1080_IEO_DIS_MD.wav
Fear,data/Crema/1080_IEO_FEA_HI.wav
Fear,data/Crema/1080_IEO_FEA_LO.wav
Fear,data/Crema/1080_IEO_FEA_MD.wav
Happy,data/Crema/1080_IEO_HAP_HI.wav
Happy,data/Crema/1080_IEO_HAP_LO.wav
Happy,data/Crema/1080_IEO_HAP_MD.wav
Neutral,data/Crema/1080_IEO_NEU_XX.wav
Sad,data/Crema/1080_IEO_SAD_HI.wav
Sad,data/Crema/1080_IEO_SAD_LO.wav
Sad,data/Crema/1080_IEO_SAD_MD.wav
Angry,data/Crema/1080_IOM_ANG_XX.wav
Disgust,data/Crema/1080_IOM_DIS_XX.wav
Fear,data/Crema/1080_IOM_FEA_XX.wav
Happy,data/Crema/1080_IOM_HAP_XX.wav
Neutral,data/Crema/1080_IOM_NEU_XX.wav
Sad,data/Crema/1080_IOM_SAD_XX.wav
Angry,data/Crema/1080_ITH_ANG_XX.wav
Disgust,data/Crema/1080_ITH_DIS_XX.wav
Fear,data/Crema/1080_ITH_FEA_XX.wav
Happy,data/Crema/1080_ITH_HAP_XX.wav
Neutral,data/Crema/1080_ITH_NEU_XX.wav
Sad,data/Crema/1080_ITH_SAD_XX.wav
Angry,data/Crema/1080_ITS_ANG_XX.wav
Disgust,data/Crema/1080_ITS_DIS_XX.wav
Fear,data/Crema/1080_ITS_FEA_XX.wav
Happy,data/Crema/1080_ITS_HAP_XX.wav
Neutral,data/Crema/1080_ITS_NEU_XX.wav
Sad,data/Crema/1080_ITS_SAD_XX.wav
Angry,data/Crema/1080_IWL_ANG_XX.wav
Disgust,data/Crema/1080_IWL_DIS_XX.wav
Fear,data/Crema/1080_IWL_FEA_XX.wav
Happy,data/Crema/1080_IWL_HAP_XX.wav
Neutral,data/Crema/1080_IWL_NEU_XX.wav
Sad,data/Crema/1080_IWL_SAD_XX.wav
Angry,data/Crema/1080_IWW_ANG_XX.wav
Disgust,data/Crema/1080_IWW_DIS_XX.wav
Fear,data/Crema/1080_IWW_FEA_XX.wav
Happy,data/Crema/1080_IWW_HAP_XX.wav
Neutral,data/Crema/1080_IWW_NEU_XX.wav
Sad,data/Crema/1080_IWW_SAD_XX.wav
Angry,data/Crema/1080_MTI_ANG_XX.wav
Disgust,data/Crema/1080_MTI_DIS_XX.wav
Fear,data/Crema/1080_MTI_FEA_XX.wav
Happy,data/Crema/1080_MTI_HAP_XX.wav
Neutral,data/Crema/1080_MTI_NEU_XX.wav
Sad,data/Crema/1080_MTI_SAD_XX.wav
Angry,data/Crema/1080_TAI_ANG_XX.wav
Disgust,data/Crema/1080_TAI_DIS_XX.wav
Fear,data/Crema/1080_TAI_FEA_XX.wav
Happy,data/Crema/1080_TAI_HAP_XX.wav
Neutral,data/Crema/1080_TAI_NEU_XX.wav
Sad,data/Crema/1080_TAI_SAD_XX.wav
Angry,data/Crema/1080_TIE_ANG_XX.wav
Disgust,data/Crema/1080_TIE_DIS_XX.wav
Fear,data/Crema/1080_TIE_FEA_XX.wav
Happy,data/Crema/1080_TIE_HAP_XX.wav
Neutral,data/Crema/1080_TIE_NEU_XX.wav
Sad,data/Crema/1080_TIE_SAD_XX.wav
Angry,data/Crema/1080_TSI_ANG_XX.wav
Disgust,data/Crema/1080_TSI_DIS_XX.wav
Fear,data/Crema/1080_TSI_FEA_XX.wav
Happy,data/Crema/1080_TSI_HAP_XX.wav
Neutral,data/Crema/1080_TSI_NEU_XX.wav
Sad,data/Crema/1080_TSI_SAD_XX.wav
Angry,data/Crema/1080_WSI_ANG_XX.wav
Disgust,data/Crema/1080_WSI_DIS_XX.wav
Fear,data/Crema/1080_WSI_FEA_XX.wav
Happy,data/Crema/1080_WSI_HAP_XX.wav
Neutral,data/Crema/1080_WSI_NEU_XX.wav
Sad,data/Crema/1080_WSI_SAD_XX.wav
Angry,data/Crema/1081_DFA_ANG_XX.wav
Disgust,data/Crema/1081_DFA_DIS_XX.wav
Fear,data/Crema/1081_DFA_FEA_XX.wav
Happy,data/Crema/1081_DFA_HAP_XX.wav
Neutral,data/Crema/1081_DFA_NEU_XX.wav
Sad,data/Crema/1081_DFA_SAD_XX.wav
Angry,data/Crema/1081_IEO_ANG_HI.wav
Angry,data/Crema/1081_IEO_ANG_LO.wav
Angry,data/Crema/1081_IEO_ANG_MD.wav
Disgust,data/Crema/1081_IEO_DIS_HI.wav
Disgust,data/Crema/1081_IEO_DIS_LO.wav
Disgust,data/Crema/1081_IEO_DIS_MD.wav
Fear,data/Crema/1081_IEO_FEA_HI.wav
Fear,data/Crema/1081_IEO_FEA_LO.wav
Fear,data/Crema/1081_IEO_FEA_MD.wav
Happy,data/Crema/1081_IEO_HAP_HI.wav
Happy,data/Crema/1081_IEO_HAP_LO.wav
Happy,data/Crema/1081_IEO_HAP_MD.wav
Neutral,data/Crema/1081_IEO_NEU_XX.wav
Sad,data/Crema/1081_IEO_SAD_HI.wav
Sad,data/Crema/1081_IEO_SAD_LO.wav
Sad,data/Crema/1081_IEO_SAD_MD.wav
Angry,data/Crema/1081_IOM_ANG_XX.wav
Disgust,data/Crema/1081_IOM_DIS_XX.wav
Fear,data/Crema/1081_IOM_FEA_XX.wav
Happy,data/Crema/1081_IOM_HAP_XX.wav
Neutral,data/Crema/1081_IOM_NEU_XX.wav
Sad,data/Crema/1081_IOM_SAD_XX.wav
Angry,data/Crema/1081_ITH_ANG_XX.wav
Disgust,data/Crema/1081_ITH_DIS_XX.wav
Fear,data/Crema/1081_ITH_FEA_XX.wav
Happy,data/Crema/1081_ITH_HAP_XX.wav
Neutral,data/Crema/1081_ITH_NEU_XX.wav
Sad,data/Crema/1081_ITH_SAD_XX.wav
Angry,data/Crema/1081_ITS_ANG_XX.wav
Disgust,data/Crema/1081_ITS_DIS_XX.wav
Fear,data/Crema/1081_ITS_FEA_XX.wav
Happy,data/Crema/1081_ITS_HAP_XX.wav
Neutral,data/Crema/1081_ITS_NEU_XX.wav
Sad,data/Crema/1081_ITS_SAD_XX.wav
Angry,data/Crema/1081_IWL_ANG_XX.wav
Disgust,data/Crema/1081_IWL_DIS_XX.wav
Fear,data/Crema/1081_IWL_FEA_XX.wav
Happy,data/Crema/1081_IWL_HAP_XX.wav
Neutral,data/Crema/1081_IWL_NEU_XX.wav
Sad,data/Crema/1081_IWL_SAD_XX.wav
Angry,data/Crema/1081_IWW_ANG_XX.wav
Disgust,data/Crema/1081_IWW_DIS_XX.wav
Fear,data/Crema/1081_IWW_FEA_XX.wav
Happy,data/Crema/1081_IWW_HAP_XX.wav
Neutral,data/Crema/1081_IWW_NEU_XX.wav
Sad,data/Crema/1081_IWW_SAD_XX.wav
Angry,data/Crema/1081_MTI_ANG_XX.wav
Disgust,data/Crema/1081_MTI_DIS_XX.wav
Fear,data/Crema/1081_MTI_FEA_XX.wav
Happy,data/Crema/1081_MTI_HAP_XX.wav
Neutral,data/Crema/1081_MTI_NEU_XX.wav
Sad,data/Crema/1081_MTI_SAD_XX.wav
Angry,data/Crema/1081_TAI_ANG_XX.wav
Disgust,data/Crema/1081_TAI_DIS_XX.wav
Fear,data/Crema/1081_TAI_FEA_XX.wav
Happy,data/Crema/1081_TAI_HAP_XX.wav
Neutral,data/Crema/1081_TAI_NEU_XX.wav
Sad,data/Crema/1081_TAI_SAD_XX.wav
Angry,data/Crema/1081_TIE_ANG_XX.wav
Disgust,data/Crema/1081_TIE_DIS_XX.wav
Fear,data/Crema/1081_TIE_FEA_XX.wav
Happy,data/Crema/1081_TIE_HAP_XX.wav
Neutral,data/Crema/1081_TIE_NEU_XX.wav
Sad,data/Crema/1081_TIE_SAD_XX.wav
Angry,data/Crema/1081_TSI_ANG_XX.wav
Disgust,data/Crema/1081_TSI_DIS_XX.wav
Fear,data/Crema/1081_TSI_FEA_XX.wav
Happy,data/Crema/1081_TSI_HAP_XX.wav
Neutral,data/Crema/1081_TSI_NEU_XX.wav
Sad,data/Crema/1081_TSI_SAD_XX.wav
Angry,data/Crema/1081_WSI_ANG_XX.wav
Disgust,data/Crema/1081_WSI_DIS_XX.wav
Fear,data/Crema/1081_WSI_FEA_XX.wav
Happy,data/Crema/1081_WSI_HAP_XX.wav
Neutral,data/Crema/1081_WSI_NEU_XX.wav
Sad,data/Crema/1081_WSI_SAD_XX.wav
Angry,data/Crema/1082_DFA_ANG_XX.wav
Disgust,data/Crema/1082_DFA_DIS_XX.wav
Fear,data/Crema/1082_DFA_FEA_XX.wav
Happy,data/Crema/1082_DFA_HAP_XX.wav
Neutral,data/Crema/1082_DFA_NEU_XX.wav
Sad,data/Crema/1082_DFA_SAD_XX.wav
Angry,data/Crema/1082_IEO_ANG_HI.wav
Angry,data/Crema/1082_IEO_ANG_LO.wav
Angry,data/Crema/1082_IEO_ANG_MD.wav
Disgust,data/Crema/1082_IEO_DIS_HI.wav
Disgust,data/Crema/1082_IEO_DIS_LO.wav
Disgust,data/Crema/1082_IEO_DIS_MD.wav
Fear,data/Crema/1082_IEO_FEA_HI.wav
Fear,data/Crema/1082_IEO_FEA_LO.wav
Fear,data/Crema/1082_IEO_FEA_MD.wav
Happy,data/Crema/1082_IEO_HAP_HI.wav
Happy,data/Crema/1082_IEO_HAP_LO.wav
Happy,data/Crema/1082_IEO_HAP_MD.wav
Neutral,data/Crema/1082_IEO_NEU_XX.wav
Sad,data/Crema/1082_IEO_SAD_HI.wav
Sad,data/Crema/1082_IEO_SAD_LO.wav
Sad,data/Crema/1082_IEO_SAD_MD.wav
Angry,data/Crema/1082_IOM_ANG_XX.wav
Disgust,data/Crema/1082_IOM_DIS_XX.wav
Fear,data/Crema/1082_IOM_FEA_XX.wav
Happy,data/Crema/1082_IOM_HAP_XX.wav
Neutral,data/Crema/1082_IOM_NEU_XX.wav
Sad,data/Crema/1082_IOM_SAD_XX.wav
Angry,data/Crema/1082_ITH_ANG_XX.wav
Disgust,data/Crema/1082_ITH_DIS_XX.wav
Fear,data/Crema/1082_ITH_FEA_XX.wav
Happy,data/Crema/1082_ITH_HAP_XX.wav
Neutral,data/Crema/1082_ITH_NEU_XX.wav
Sad,data/Crema/1082_ITH_SAD_XX.wav
Angry,data/Crema/1082_ITS_ANG_XX.wav
Disgust,data/Crema/1082_ITS_DIS_XX.wav
Fear,data/Crema/1082_ITS_FEA_XX.wav
Happy,data/Crema/1082_ITS_HAP_XX.wav
Neutral,data/Crema/1082_ITS_NEU_XX.wav
Sad,data/Crema/1082_ITS_SAD_XX.wav
Angry,data/Crema/1082_IWL_ANG_XX.wav
Disgust,data/Crema/1082_IWL_DIS_XX.wav
Fear,data/Crema/1082_IWL_FEA_XX.wav
Happy,data/Crema/1082_IWL_HAP_XX.wav
Neutral,data/Crema/1082_IWL_NEU_XX.wav
Sad,data/Crema/1082_IWL_SAD_XX.wav
Angry,data/Crema/1082_IWW_ANG_XX.wav
Disgust,data/Crema/1082_IWW_DIS_XX.wav
Fear,data/Crema/1082_IWW_FEA_XX.wav
Happy,data/Crema/1082_IWW_HAP_XX.wav
Neutral,data/Crema/1082_IWW_NEU_XX.wav
Sad,data/Crema/1082_IWW_SAD_XX.wav
Angry,data/Crema/1082_MTI_ANG_XX.wav
Disgust,data/Crema/1082_MTI_DIS_XX.wav
Fear,data/Crema/1082_MTI_FEA_XX.wav
Happy,data/Crema/1082_MTI_HAP_XX.wav
Neutral,data/Crema/1082_MTI_NEU_XX.wav
Sad,data/Crema/1082_MTI_SAD_XX.wav
Angry,data/Crema/1082_TAI_ANG_XX.wav
Disgust,data/Crema/1082_TAI_DIS_XX.wav
Fear,data/Crema/1082_TAI_FEA_XX.wav
Happy,data/Crema/1082_TAI_HAP_XX.wav
Neutral,data/Crema/1082_TAI_NEU_XX.wav
Sad,data/Crema/1082_TAI_SAD_XX.wav
Angry,data/Crema/1082_TIE_ANG_XX.wav
Disgust,data/Crema/1082_TIE_DIS_XX.wav
Fear,data/Crema/1082_TIE_FEA_XX.wav
Happy,data/Crema/1082_TIE_HAP_XX.wav
Neutral,data/Crema/1082_TIE_NEU_XX.wav
Sad,data/Crema/1082_TIE_SAD_XX.wav
Angry,data/Crema/1082_TSI_ANG_XX.wav
Disgust,data/Crema/1082_TSI_DIS_XX.wav
Fear,data/Crema/1082_TSI_FEA_XX.wav
Happy,data/Crema/1082_TSI_HAP_XX.wav
Neutral,data/Crema/1082_TSI_NEU_XX.wav
Sad,data/Crema/1082_TSI_SAD_XX.wav
Angry,data/Crema/1082_WSI_ANG_XX.wav
Disgust,data/Crema/1082_WSI_DIS_XX.wav
Fear,data/Crema/1082_WSI_FEA_XX.wav
Happy,data/Crema/1082_WSI_HAP_XX.wav
Neutral,data/Crema/1082_WSI_NEU_XX.wav
Sad,data/Crema/1082_WSI_SAD_XX.wav
Angry,data/Crema/1083_DFA_ANG_XX.wav
Disgust,data/Crema/1083_DFA_DIS_XX.wav
Fear,data/Crema/1083_DFA_FEA_XX.wav
Happy,data/Crema/1083_DFA_HAP_XX.wav
Neutral,data/Crema/1083_DFA_NEU_XX.wav
Sad,data/Crema/1083_DFA_SAD_XX.wav
Angry,data/Crema/1083_IEO_ANG_HI.wav
Angry,data/Crema/1083_IEO_ANG_LO.wav
Angry,data/Crema/1083_IEO_ANG_MD.wav
Disgust,data/Crema/1083_IEO_DIS_HI.wav
Disgust,data/Crema/1083_IEO_DIS_LO.wav
Disgust,data/Crema/1083_IEO_DIS_MD.wav
Fear,data/Crema/1083_IEO_FEA_HI.wav
Fear,data/Crema/1083_IEO_FEA_LO.wav
Fear,data/Crema/1083_IEO_FEA_MD.wav
Happy,data/Crema/1083_IEO_HAP_HI.wav
Happy,data/Crema/1083_IEO_HAP_LO.wav
Happy,data/Crema/1083_IEO_HAP_MD.wav
Neutral,data/Crema/1083_IEO_NEU_XX.wav
Sad,data/Crema/1083_IEO_SAD_HI.wav
Sad,data/Crema/1083_IEO_SAD_LO.wav
Sad,data/Crema/1083_IEO_SAD_MD.wav
Angry,data/Crema/1083_IOM_ANG_XX.wav
Disgust,data/Crema/1083_IOM_DIS_XX.wav
Fear,data/Crema/1083_IOM_FEA_XX.wav
Happy,data/Crema/1083_IOM_HAP_XX.wav
Neutral,data/Crema/1083_IOM_NEU_XX.wav
Sad,data/Crema/1083_IOM_SAD_XX.wav
Angry,data/Crema/1083_ITH_ANG_XX.wav
Disgust,data/Crema/1083_ITH_DIS_XX.wav
Fear,data/Crema/1083_ITH_FEA_XX.wav
Happy,data/Crema/1083_ITH_HAP_XX.wav
Neutral,data/Crema/1083_ITH_NEU_XX.wav
Sad,data/Crema/1083_ITH_SAD_XX.wav
Angry,data/Crema/1083_ITS_ANG_XX.wav
Disgust,data/Crema/1083_ITS_DIS_XX.wav
Fear,data/Crema/1083_ITS_FEA_XX.wav
Happy,data/Crema/1083_ITS_HAP_XX.wav
Neutral,data/Crema/1083_ITS_NEU_XX.wav
Sad,data/Crema/1083_ITS_SAD_XX.wav
Angry,data/Crema/1083_IWL_ANG_XX.wav
Disgust,data/Crema/1083_IWL_DIS_XX.wav
Fear,data/Crema/1083_IWL_FEA_XX.wav
Happy,data/Crema/1083_IWL_HAP_XX.wav
Neutral,data/Crema/1083_IWL_NEU_XX.wav
Sad,data/Crema/1083_IWL_SAD_XX.wav
Angry,data/Crema/1083_IWW_ANG_XX.wav
Disgust,data/Crema/1083_IWW_DIS_XX.wav
Fear,data/Crema/1083_IWW_FEA_XX.wav
Happy,data/Crema/1083_IWW_HAP_XX.wav
Neutral,data/Crema/1083_IWW_NEU_XX.wav
Sad,data/Crema/1083_IWW_SAD_XX.wav
Angry,data/Crema/1083_MTI_ANG_XX.wav
Disgust,data/Crema/1083_MTI_DIS_XX.wav
Fear,data/Crema/1083_MTI_FEA_XX.wav
Happy,data/Crema/1083_MTI_HAP_XX.wav
Neutral,data/Crema/1083_MTI_NEU_XX.wav
Sad,data/Crema/1083_MTI_SAD_XX.wav
Angry,data/Crema/1083_TAI_ANG_XX.wav
Disgust,data/Crema/1083_TAI_DIS_XX.wav
Fear,data/Crema/1083_TAI_FEA_XX.wav
Happy,data/Crema/1083_TAI_HAP_XX.wav
Neutral,data/Crema/1083_TAI_NEU_XX.wav
Sad,data/Crema/1083_TAI_SAD_XX.wav
Angry,data/Crema/1083_TIE_ANG_XX.wav
Disgust,data/Crema/1083_TIE_DIS_XX.wav
Fear,data/Crema/1083_TIE_FEA_XX.wav
Happy,data/Crema/1083_TIE_HAP_XX.wav
Neutral,data/Crema/1083_TIE_NEU_XX.wav
Sad,data/Crema/1083_TIE_SAD_XX.wav
Angry,data/Crema/1083_TSI_ANG_XX.wav
Disgust,data/Crema/1083_TSI_DIS_XX.wav
Fear,data/Crema/1083_TSI_FEA_XX.wav
Happy,data/Crema/1083_TSI_HAP_XX.wav
Neutral,data/Crema/1083_TSI_NEU_XX.wav
Sad,data/Crema/1083_TSI_SAD_XX.wav
Angry,data/Crema/1083_WSI_ANG_XX.wav
Disgust,data/Crema/1083_WSI_DIS_XX.wav
Fear,data/Crema/1083_WSI_FEA_XX.wav
Happy,data/Crema/1083_WSI_HAP_XX.wav
Neutral,data/Crema/1083_WSI_NEU_XX.wav
Sad,data/Crema/1083_WSI_SAD_XX.wav
Angry,data/Crema/1084_DFA_ANG_XX.wav
Disgust,data/Crema/1084_DFA_DIS_XX.wav
Fear,data/Crema/1084_DFA_FEA_XX.wav
Happy,data/Crema/1084_DFA_HAP_XX.wav
Neutral,data/Crema/1084_DFA_NEU_XX.wav
Sad,data/Crema/1084_DFA_SAD_XX.wav
Angry,data/Crema/1084_IEO_ANG_HI.wav
Angry,data/Crema/1084_IEO_ANG_LO.wav
Angry,data/Crema/1084_IEO_ANG_MD.wav
Disgust,data/Crema/1084_IEO_DIS_HI.wav
Disgust,data/Crema/1084_IEO_DIS_LO.wav
Disgust,data/Crema/1084_IEO_DIS_MD.wav
Fear,data/Crema/1084_IEO_FEA_HI.wav
Fear,data/Crema/1084_IEO_FEA_LO.wav
Fear,data/Crema/1084_IEO_FEA_MD.wav
Happy,data/Crema/1084_IEO_HAP_HI.wav
Happy,data/Crema/1084_IEO_HAP_LO.wav
Happy,data/Crema/1084_IEO_HAP_MD.wav
Neutral,data/Crema/1084_IEO_NEU_XX.wav
Sad,data/Crema/1084_IEO_SAD_HI.wav
Sad,data/Crema/1084_IEO_SAD_LO.wav
Sad,data/Crema/1084_IEO_SAD_MD.wav
Angry,data/Crema/1084_IOM_ANG_XX.wav
Disgust,data/Crema/1084_IOM_DIS_XX.wav
Fear,data/Crema/1084_IOM_FEA_XX.wav
Happy,data/Crema/1084_IOM_HAP_XX.wav
Neutral,data/Crema/1084_IOM_NEU_XX.wav
Sad,data/Crema/1084_IOM_SAD_XX.wav
Angry,data/Crema/1084_ITH_ANG_XX.wav
Disgust,data/Crema/1084_ITH_DIS_XX.wav
Fear,data/Crema/1084_ITH_FEA_XX.wav
Happy,data/Crema/1084_ITH_HAP_XX.wav
Neutral,data/Crema/1084_ITH_NEU_XX.wav
Sad,data/Crema/1084_ITH_SAD_XX.wav
Angry,data/Crema/1084_ITS_ANG_XX.wav
Disgust,data/Crema/1084_ITS_DIS_XX.wav
Fear,data/Crema/1084_ITS_FEA_XX.wav
Happy,data/Crema/1084_ITS_HAP_XX.wav
Neutral,data/Crema/1084_ITS_NEU_XX.wav
Sad,data/Crema/1084_ITS_SAD_XX.wav
Angry,data/Crema/1084_IWL_ANG_XX.wav
Disgust,data/Crema/1084_IWL_DIS_XX.wav
Fear,data/Crema/1084_IWL_FEA_XX.wav
Happy,data/Crema/1084_IWL_HAP_XX.wav
Neutral,data/Crema/1084_IWL_NEU_XX.wav
Sad,data/Crema/1084_IWL_SAD_XX.wav
Angry,data/Crema/1084_IWW_ANG_XX.wav
Disgust,data/Crema/1084_IWW_DIS_XX.wav
Fear,data/Crema/1084_IWW_FEA_XX.wav
Happy,data/Crema/1084_IWW_HAP_XX.wav
Neutral,data/Crema/1084_IWW_NEU_XX.wav
Sad,data/Crema/1084_IWW_SAD_XX.wav
Angry,data/Crema/1084_MTI_ANG_XX.wav
Disgust,data/Crema/1084_MTI_DIS_XX.wav
Fear,data/Crema/1084_MTI_FEA_XX.wav
Happy,data/Crema/1084_MTI_HAP_XX.wav
Neutral,data/Crema/1084_MTI_NEU_XX.wav
Sad,data/Crema/1084_MTI_SAD_XX.wav
Angry,data/Crema/1084_TAI_ANG_XX.wav
Disgust,data/Crema/1084_TAI_DIS_XX.wav
Fear,data/Crema/1084_TAI_FEA_XX.wav
Happy,data/Crema/1084_TAI_HAP_XX.wav
Neutral,data/Crema/1084_TAI_NEU_XX.wav
Sad,data/Crema/1084_TAI_SAD_XX.wav
Angry,data/Crema/1084_TIE_ANG_XX.wav
Disgust,data/Crema/1084_TIE_DIS_XX.wav
Fear,data/Crema/1084_TIE_FEA_XX.wav
Happy,data/Crema/1084_TIE_HAP_XX.wav
Neutral,data/Crema/1084_TIE_NEU_XX.wav
Sad,data/Crema/1084_TIE_SAD_XX.wav
Angry,data/Crema/1084_TSI_ANG_XX.wav
Disgust,data/Crema/1084_TSI_DIS_XX.wav
Fear,data/Crema/1084_TSI_FEA_XX.wav
Happy,data/Crema/1084_TSI_HAP_XX.wav
Neutral,data/Crema/1084_TSI_NEU_XX.wav
Sad,data/Crema/1084_TSI_SAD_XX.wav
Angry,data/Crema/1084_WSI_ANG_XX.wav
Disgust,data/Crema/1084_WSI_DIS_XX.wav
Fear,data/Crema/1084_WSI_FEA_XX.wav
Happy,data/Crema/1084_WSI_HAP_XX.wav
Neutral,data/Crema/1084_WSI_NEU_XX.wav
Sad,data/Crema/1084_WSI_SAD_XX.wav
Angry,data/Crema/1085_DFA_ANG_XX.wav
Disgust,data/Crema/1085_DFA_DIS_XX.wav
Fear,data/Crema/1085_DFA_FEA_XX.wav
Happy,data/Crema/1085_DFA_HAP_XX.wav
Neutral,data/Crema/1085_DFA_NEU_XX.wav
Sad,data/Crema/1085_DFA_SAD_XX.wav
Angry,data/Crema/1085_IEO_ANG_HI.wav
Angry,data/Crema/1085_IEO_ANG_LO.wav
Angry,data/Crema/1085_IEO_ANG_MD.wav
Disgust,data/Crema/1085_IEO_DIS_HI.wav
Disgust,data/Crema/1085_IEO_DIS_LO.wav
Disgust,data/Crema/1085_IEO_DIS_MD.wav
Fear,data/Crema/1085_IEO_FEA_HI.wav
Fear,data/Crema/1085_IEO_FEA_LO.wav
Fear,data/Crema/1085_IEO_FEA_MD.wav
Happy,data/Crema/1085_IEO_HAP_HI.wav
Happy,data/Crema/1085_IEO_HAP_LO.wav
Happy,data/Crema/1085_IEO_HAP_MD.wav
Neutral,data/Crema/1085_IEO_NEU_XX.wav
Sad,data/Crema/1085_IEO_SAD_HI.wav
Sad,data/Crema/1085_IEO_SAD_LO.wav
Sad,data/Crema/1085_IEO_SAD_MD.wav
Angry,data/Crema/1085_IOM_ANG_XX.wav
Disgust,data/Crema/1085_IOM_DIS_XX.wav
Fear,data/Crema/1085_IOM_FEA_XX.wav
Happy,data/Crema/1085_IOM_HAP_XX.wav
Neutral,data/Crema/1085_IOM_NEU_XX.wav
Sad,data/Crema/1085_IOM_SAD_XX.wav
Angry,data/Crema/1085_ITH_ANG_XX.wav
Disgust,data/Crema/1085_ITH_DIS_XX.wav
Fear,data/Crema/1085_ITH_FEA_XX.wav
Happy,data/Crema/1085_ITH_HAP_XX.wav
Neutral,data/Crema/1085_ITH_NEU_XX.wav
Sad,data/Crema/1085_ITH_SAD_XX.wav
Angry,data/Crema/1085_ITS_ANG_XX.wav
Disgust,data/Crema/1085_ITS_DIS_XX.wav
Fear,data/Crema/1085_ITS_FEA_XX.wav
Happy,data/Crema/1085_ITS_HAP_XX.wav
Neutral,data/Crema/1085_ITS_NEU_XX.wav
Sad,data/Crema/1085_ITS_SAD_XX.wav
Angry,data/Crema/1085_IWL_ANG_XX.wav
Disgust,data/Crema/1085_IWL_DIS_XX.wav
Fear,data/Crema/1085_IWL_FEA_XX.wav
Happy,data/Crema/1085_IWL_HAP_XX.wav
Neutral,data/Crema/1085_IWL_NEU_XX.wav
Sad,data/Crema/1085_IWL_SAD_XX.wav
Angry,data/Crema/1085_IWW_ANG_XX.wav
Disgust,data/Crema/1085_IWW_DIS_XX.wav
Fear,data/Crema/1085_IWW_FEA_XX.wav
Happy,data/Crema/1085_IWW_HAP_XX.wav
Neutral,data/Crema/1085_IWW_NEU_XX.wav
Sad,data/Crema/1085_IWW_SAD_XX.wav
Angry,data/Crema/1085_MTI_ANG_XX.wav
Disgust,data/Crema/1085_MTI_DIS_XX.wav
Fear,data/Crema/1085_MTI_FEA_XX.wav
Happy,data/Crema/1085_MTI_HAP_XX.wav
Neutral,data/Crema/1085_MTI_NEU_XX.wav
Sad,data/Crema/1085_MTI_SAD_XX.wav
Angry,data/Crema/1085_TAI_ANG_XX.wav
Disgust,data/Crema/1085_TAI_DIS_XX.wav
Fear,data/Crema/1085_TAI_FEA_XX.wav
Happy,data/Crema/1085_TAI_HAP_XX.wav
Neutral,data/Crema/1085_TAI_NEU_XX.wav
Sad,data/Crema/1085_TAI_SAD_XX.wav
Angry,data/Crema/1085_TIE_ANG_XX.wav
Disgust,data/Crema/1085_TIE_DIS_XX.wav
Fear,data/Crema/1085_TIE_FEA_XX.wav
Happy,data/Crema/1085_TIE_HAP_XX.wav
Neutral,data/Crema/1085_TIE_NEU_XX.wav
Sad,data/Crema/1085_TIE_SAD_XX.wav
Angry,data/Crema/1085_TSI_ANG_XX.wav
Disgust,data/Crema/1085_TSI_DIS_XX.wav
Fear,data/Crema/1085_TSI_FEA_XX.wav
Happy,data/Crema/1085_TSI_HAP_XX.wav
Neutral,data/Crema/1085_TSI_NEU_XX.wav
Sad,data/Crema/1085_TSI_SAD_XX.wav
Angry,data/Crema/1085_WSI_ANG_XX.wav
Disgust,data/Crema/1085_WSI_DIS_XX.wav
Fear,data/Crema/1085_WSI_FEA_XX.wav
Happy,data/Crema/1085_WSI_HAP_XX.wav
Neutral,data/Crema/1085_WSI_NEU_XX.wav
Sad,data/Crema/1085_WSI_SAD_XX.wav
Angry,data/Crema/1086_DFA_ANG_XX.wav
Disgust,data/Crema/1086_DFA_DIS_XX.wav
Fear,data/Crema/1086_DFA_FEA_XX.wav
Happy,data/Crema/1086_DFA_HAP_XX.wav
Neutral,data/Crema/1086_DFA_NEU_XX.wav
Sad,data/Crema/1086_DFA_SAD_XX.wav
Angry,data/Crema/1086_IEO_ANG_HI.wav
Angry,data/Crema/1086_IEO_ANG_LO.wav
Angry,data/Crema/1086_IEO_ANG_MD.wav
Disgust,data/Crema/1086_IEO_DIS_HI.wav
Disgust,data/Crema/1086_IEO_DIS_LO.wav
Disgust,data/Crema/1086_IEO_DIS_MD.wav
Fear,data/Crema/1086_IEO_FEA_HI.wav
Fear,data/Crema/1086_IEO_FEA_LO.wav
Fear,data/Crema/1086_IEO_FEA_MD.wav
Happy,data/Crema/1086_IEO_HAP_HI.wav
Happy,data/Crema/1086_IEO_HAP_LO.wav
Happy,data/Crema/1086_IEO_HAP_MD.wav
Neutral,data/Crema/1086_IEO_NEU_XX.wav
Sad,data/Crema/1086_IEO_SAD_HI.wav
Sad,data/Crema/1086_IEO_SAD_LO.wav
Sad,data/Crema/1086_IEO_SAD_MD.wav
Angry,data/Crema/1086_IOM_ANG_XX.wav
